iso3,year,assets,econ_rights,fam_safety,health,mobility,parenthood,pay,pension,political_rep,workplace,overall_score
CYP,2019,1.0,1.0,1.0,0.95177076692331,0.75,0.8,0.75,1.0,0.2801098039215686,1.0,0.7642201427112196
CYP,2020,1.0,1.0,1.0,0.9394701649116715,0.75,0.8,0.75,1.0,0.30812549019607843,1.0,0.7681489137769375
CYP,2021,1.0,1.0,1.0,0.9331261355234022,0.75,0.8,0.75,1.0,0.2240941176470588,1.0,0.7455550632926152
CYP,2022,1.0,1.0,1.0,0.9376904752707549,1.0,0.8,0.75,1.0,0.2240941176470588,1.0,0.7623211482294534
CYP,2023,1.0,1.0,1.0,0.952467645643561,1.0,0.8,0.75,1.0,0.2240941176470588,1.0,0.7660154408226549
CZE,2013,1.0,1.0,1.0,0.9245779840818604,1.0,0.8,1.0,0.5,0.3058823529411765,1.0,0.7638650842557593
CZE,2014,1.0,1.0,1.0,0.9300451443320918,1.0,0.8,1.0,0.5,0.3058823529411765,1.0,0.7652318743183171
CZE,2015,1.0,1.0,1.0,0.9278940875935939,1.0,0.8,1.0,0.5,0.3137254901960784,1.0,0.7666548944474181
CZE,2016,1.0,1.0,1.0,0.9316382100996263,1.0,0.8,1.0,0.5,0.3137254901960784,1.0,0.7675909250739261
CZE,2017,1.0,1.0,1.0,0.9312452592892579,1.0,0.8,1.0,0.5,0.34509803921568627,1.0,0.7753358246262361
CZE,2018,1.0,1.0,1.0,0.9326821215910471,1.0,0.8,1.0,0.5,0.34509803921568627,1.0,0.7756950402016833
CZE,2019,1.0,1.0,1.0,0.9354496457828978,1.0,1.0,1.0,0.5,0.35294117647058826,1.0,0.7908477055633716
CZE,2020,1.0,1.0,1.0,0.9292558776208615,1.0,1.0,1.0,0.5,0.35294117647058826,1.0,0.7892992635228624
CZE,2021,1.0,1.0,1.0,0.9234913214549155,1.0,1.0,1.0,0.5,0.39215686274509803,1.0,0.7976620460500035
CZE,2022,1.0,1.0,1.0,0.9371324885361805,1.0,1.0,1.0,0.5,0.4,1.0,0.8030331221340451
CZE,2023,1.0,1.0,1.0,0.9458898151925528,1.0,1.0,1.0,0.5,0.40784313725490196,1.0,0.8071832381118637
DEU,2013,1.0,1.0,1.0,0.9457067831961294,1.0,1.0,0.75,1.0,0.571764705882353,1.0,0.8637428722696205
DEU,2014,1.0,1.0,1.0,0.9502404292950748,1.0,1.0,0.75,1.0,0.571764705882353,1.0,0.8648762837943569
DEU,2015,1.0,1.0,1.0,0.9462930603015236,1.0,1.0,0.75,1.0,0.571764705882353,1.0,0.8638894415459691
DEU,2016,1.0,1.0,1.0,0.9478027047881991,1.0,1.0,0.75,1.0,0.571764705882353,1.0,0.864266852667638
DEU,2017,1.0,1.0,1.0,0.9486620753094567,1.0,1.0,0.75,1.0,0.482321568627451,1.0,0.8421209109842269
DEU,2018,1.0,1.0,1.0,0.9487842469197106,1.0,1.0,0.75,1.0,0.482321568627451,1.0,0.8421514538867905
DEU,2019,1.0,1.0,1.0,0.9525882899835373,1.0,1.0,1.0,1.0,0.4845333333333333,1.0,0.8592804058292176
DEU,2020,1.0,1.0,1.0,0.9516553357436508,1.0,1.0,1.0,1.0,0.48895686274509803,1.0,0.8601530496221872
DEU,2021,1.0,1.0,1.0,0.9503455066091707,1.0,1.0,1.0,1.0,0.5477333333333333,1.0,0.874519709985626
DEU,2022,1.0,1.0,1.0,0.9493863301880671,1.0,1.0,1.0,1.0,0.5477333333333333,1.0,0.87427991588035
DEU,2023,1.0,1.0,1.0,0.9492802437198968,1.0,1.0,1.0,1.0,0.5519999999999999,1.0,0.8753200609299742
DJI,2013,0.4,1.0,0.0,0.7518470994829163,1.0,0.6,0.5,1.0,0.19963921568627452,0.5,0.5503715787922977
DJI,2014,0.4,1.0,0.0,0.7562754186568935,1.0,0.6,0.5,1.0,0.19963921568627452,0.5,0.551478658585792
DJI,2015,0.4,1.0,0.0,0.7606537268008032,1.0,0.6,0.5,1.0,0.19963921568627452,0.5,0.5525732356217694
DJI,2016,0.4,1.0,0.0,0.7660327083496625,1.0,0.6,0.5,1.0,0.19963921568627452,0.5,0.5539179810089843
DJI,2017,0.4,1.0,0.0,0.7698287654728554,1.0,0.6,0.5,1.0,0.16892549019607844,0.5,0.5471885639172335
DJI,2018,0.4,1.0,0.0,0.773694658410144,1.0,0.6,0.5,1.0,0.4102588235294118,0.5,0.6084883704848889
DJI,2019,0.4,1.0,0.2,0.7769581523349356,1.0,0.6,0.5,1.0,0.4102588235294118,0.5,0.6218042439660868
DJI,2020,0.4,1.0,0.2,0.7768449933070474,1.0,0.6,0.5,1.0,0.4102588235294118,1.0,0.6530259542091148
DJI,2021,0.4,1.0,0.2,0.7696218078575778,1.0,0.6,0.5,1.0,0.4102588235294118,1.0,0.6512201578467474
DJI,2022,0.4,1.0,0.2,0.7900934632190691,1.0,0.6,0.5,1.0,0.4102588235294118,1.0,0.6563380716871202
DJI,2023,0.4,1.0,0.2,0.7956813445326897,1.0,0.6,0.5,1.0,0.4102588235294118,1.0,0.6577350420155254
DMA,2013,1.0,0.75,1.0,0.8206144981937303,0.75,0.0,0.5,0.75,0.19607843137254902,0.25,0.5666732323915699
DMA,2014,1.0,0.75,1.0,0.8219927584451042,0.75,0.0,0.5,0.75,0.2024,0.25,0.5685981896112761
DMA,2015,1.0,0.75,1.0,0.8124959172027805,0.75,0.0,0.5,0.75,0.3431372549019608,0.25,0.6014082930261853
DMA,2016,1.0,0.75,1.0,0.829034276097397,0.75,0.0,0.5,0.75,0.3431372549019608,0.25,0.6055428827498395
DMA,2017,1.0,0.75,1.0,0.8089746756643813,0.75,0.0,0.5,0.75,0.39215686274509803,0.25,0.6127828846023698
DMA,2018,1.0,0.75,1.0,0.8336956706317299,0.75,0.0,0.5,0.75,0.39215686274509803,0.25,0.6189631333442069
DMA,2019,1.0,0.75,1.0,0.8339369982307214,0.75,0.0,0.5,0.75,0.39215686274509803,0.25,0.6190234652439548
DMA,2020,1.0,0.75,1.0,0.8335917959071231,0.75,0.0,0.5,0.75,0.5392156862745098,0.25,0.6557018705454082
DMA,2021,1.0,0.75,1.0,0.814190748522786,0.75,0.0,0.5,0.75,0.5392156862745098,0.25,0.6508516086993239
DMA,2022,1.0,0.75,1.0,0.8354928436963993,0.75,0.0,0.5,0.75,0.5392156862745098,0.25,0.6561771324927272
DMA,2023,1.0,0.75,1.0,0.8369653286051416,0.75,0.0,0.5,0.75,0.5882352941176471,0.25,0.6688001556806972
DNK,2013,1.0,1.0,1.0,0.9475860903874311,1.0,1.0,1.0,1.0,0.6134274509803922,1.0,0.8902533853419559
DNK,2014,1.0,1.0,1.0,0.9511800666118089,1.0,1.0,1.0,1.0,0.6134274509803922,1.0,0.8911518793980503
DNK,2015,1.0,1.0,1.0,0.9511927408913895,1.0,1.0,1.0,1.0,0.5871372549019608,1.0,0.8845824989483375
DNK,2016,1.0,1.0,1.0,0.9522696918677064,1.0,1.0,1.0,1.0,0.5871372549019608,1.0,0.8848517366924168
DNK,2017,1.0,1.0,1.0,0.9551481957680656,1.0,1.0,1.0,1.0,0.5871372549019608,1.0,0.8855713626675066
DNK,2018,1.0,1.0,1.0,0.9543900519720889,1.0,1.0,1.0,1.0,0.5871372549019608,1.0,0.8853818267185124
DNK,2019,1.0,1.0,1.0,0.9592945883109407,1.0,1.0,1.0,1.0,0.6134274509803922,1.0,0.8931805098228333
DNK,2020,1.0,1.0,1.0,0.9607866081526603,1.0,1.0,1.0,1.0,0.6221960784313726,1.0,0.8957456716460082
DNK,2021,1.0,1.0,1.0,0.958595599992736,1.0,1.0,1.0,1.0,0.6221960784313726,1.0,0.8951979196060271
DNK,2022,1.0,1.0,1.0,0.9584349729575997,1.0,1.0,1.0,1.0,0.6835294117647059,1.0,0.9104910961805764
DNK,2023,1.0,1.0,1.0,0.963226860169112,1.0,1.0,1.0,1.0,0.6835294117647059,1.0,0.9116890679834545
DOM,2013,1.0,0.75,0.6,0.7702801230945178,1.0,0.4,0.75,0.75,0.32572549019607844,1.0,0.664626403322649
DOM,2014,1.0,0.75,0.6,0.7739278352674697,1.0,0.4,0.75,0.75,0.32572549019607844,1.0,0.665538331365887
DOM,2015,1.0,0.75,0.6,0.7742812472692543,1.0,0.4,0.75,0.75,0.32572549019607844,1.0,0.6656266843663332
DOM,2016,1.0,1.0,0.8,0.7800552444336367,1.0,0.4,0.75,0.75,0.4210509803921568,1.0,0.7190265562064484
DOM,2017,1.0,1.0,0.8,0.7869241438450919,1.0,0.4,0.75,0.75,0.4210509803921568,1.0,0.7207437810593121
DOM,2018,1.0,1.0,0.8,0.7922504328749296,1.0,0.6,0.75,0.75,0.4210509803921568,1.0,0.7345753533167716
DOM,2019,1.0,1.0,0.8,0.7947066548084118,1.0,0.6,0.75,0.75,0.4210509803921568,1.0,0.7351894088001422
DOM,2020,1.0,1.0,0.8,0.8046517323478085,1.0,0.6,0.75,0.75,0.4375686274509804,1.0,0.7418050899496973
DOM,2021,1.0,1.0,0.8,0.7953580334699194,1.0,0.6,0.75,0.75,0.4375686274509804,1.0,0.739481665230225
DOM,2022,1.0,1.0,0.8,0.8219711402665565,1.0,0.6,0.75,0.75,0.4375686274509804,1.0,0.7461349419293842
DOM,2023,1.0,1.0,0.8,0.8175272126286883,1.0,0.6,0.75,0.75,0.4375686274509804,1.0,0.7450239600199172
DZA,2013,0.4,0.75,0.4,0.8822561438302842,0.75,0.6,0.5,0.25,0.49571764705882354,0.75,0.6194934477222769
DZA,2014,0.4,0.75,0.4,0.8837912097898736,0.75,0.6,0.5,0.25,0.49571764705882354,0.75,0.6198772142121742
DZA,2015,0.4,0.75,0.4,0.8851964949940008,0.75,0.6,0.5,0.25,0.49571764705882354,0.75,0.6202285355132061
DZA,2016,0.4,0.75,0.4,0.886240765687068,0.75,0.6,0.5,0.25,0.49571764705882354,0.75,0.6204896031864728
DZA,2017,0.4,0.75,0.6,0.8884164541715542,0.75,0.6,0.5,0.25,0.40404705882352937,0.75,0.610615878248771
DZA,2018,0.4,0.75,0.6,0.8905421035809027,0.75,0.6,0.5,0.25,0.40404705882352937,0.75,0.611147290601108
DZA,2019,0.4,0.75,0.6,0.8908241693959829,0.75,0.6,0.5,0.25,0.40404705882352937,0.75,0.611217807054878
DZA,2020,0.4,0.75,0.6,0.870289734846282,0.75,0.6,0.5,0.25,0.40404705882352937,0.75,0.6060841984174528
DZA,2021,0.4,0.75,0.6,0.8877592217029806,0.75,0.6,0.5,0.25,0.12718431372549022,0.75,0.5412358838571176
DZA,2022,0.4,0.75,0.6,0.8976654774488645,0.75,0.6,0.5,0.25,0.12718431372549022,0.75,0.5437124477935886
DZA,2023,0.4,0.75,0.6,0.8992485877461532,0.75,0.6,0.5,0.25,0.12332549019607843,0.75,0.5431435194855578
ECU,2013,1.0,0.75,0.6,0.7976085827035726,1.0,0.4,1.0,1.0,0.6068392156862745,1.0,0.7729869495974617
ECU,2014,1.0,0.75,0.6,0.8041765348033295,1.0,0.4,1.0,1.0,0.652643137254902,1.0,0.7860799180145579
ECU,2015,1.0,0.75,0.6,0.8060941836761033,1.0,0.4,1.0,1.0,0.652643137254902,1.0,0.7865593302327514
ECU,2016,1.0,0.75,0.6,0.8111996196321563,1.0,0.4,1.0,1.0,0.652643137254902,1.0,0.7878356892217646
ECU,2017,1.0,0.75,1.0,0.8137317382234476,1.0,0.4,1.0,1.0,0.5953882352941177,1.0,0.7991549933793913
ECU,2018,1.0,0.75,1.0,0.8246908596245537,1.0,0.4,1.0,1.0,0.5953882352941177,1.0,0.8018947737296679
ECU,2019,1.0,0.75,1.0,0.8312330315379874,1.0,0.4,1.0,1.0,0.5953882352941177,1.0,0.8035303167080263
ECU,2020,1.0,0.75,1.0,0.7983349107497768,1.0,0.4,1.0,1.0,0.6182901960784313,1.0,0.801031276707052
ECU,2021,1.0,0.75,1.0,0.8067850033205958,1.0,0.4,1.0,1.0,0.6182901960784313,1.0,0.8031437998497568
ECU,2022,1.0,0.75,1.0,0.8405599939765674,1.0,0.4,1.0,1.0,0.6068392156862745,1.0,0.8087248024157105
ECU,2023,1.0,0.75,1.0,0.8503060383127896,1.0,0.4,1.0,1.0,0.6755450980392157,1.0,0.8283377840880013
EGY,2013,0.4,0.75,0.0,0.7910127127377002,0.5,0.2,0.0,1.0,,0.25,0.5892563563688501
EGY,2014,0.4,0.75,0.0,0.7937678850266812,0.5,0.2,0.0,1.0,,0.25,0.5906339425133406
EGY,2015,0.4,0.75,0.0,0.7957239011416529,0.5,0.2,0.0,1.0,,0.25,0.5916119505708264
EGY,2016,0.4,0.75,0.0,0.8021180776035708,0.5,0.2,0.0,1.0,0.23424313725490195,0.75,0.48409030371461814
EGY,2017,0.4,0.75,0.0,0.805439021998252,0.5,0.2,0.0,1.0,0.23424313725490195,0.75,0.4849205398132885
EGY,2018,0.4,0.75,0.0,0.8156997837237288,0.5,0.2,0.0,1.0,0.23424313725490195,0.75,0.48748573024465763
EGY,2019,0.4,0.75,0.0,0.8218987849359103,0.5,0.2,0.0,1.0,0.23424313725490195,0.75,0.489035480547703
EGY,2020,0.4,0.75,0.0,0.8092326660065015,0.5,0.2,0.0,1.0,0.4299764705882353,0.75,0.5348022841486841
EGY,2021,0.4,0.75,0.0,0.8026535053571826,0.5,0.2,0.0,1.0,0.434556862745098,0.75,0.5343025920255702
EGY,2022,0.4,1.0,0.2,0.8226150198517059,0.5,0.2,0.0,1.0,0.4326274509803921,0.75,0.5669356177080245
EGY,2023,0.4,1.0,0.2,0.8283675020382318,0.5,0.2,0.0,1.0,0.43190588235294114,0.75,0.5681933460977933
ERI,2013,1.0,0.75,0.6,0.6708821891329703,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6008700570871641
ERI,2014,1.0,0.75,0.6,0.6764939485997782,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6022729969538662
ERI,2015,1.0,0.75,0.6,0.6819442704363885,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6036355774130188
ERI,2016,1.0,0.75,0.6,0.687893318739323,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6051228394887523
ERI,2017,1.0,0.75,0.6,0.6949745878256052,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6068931567603228
ERI,2018,1.0,0.75,0.6,0.7020889224851283,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6086717404252037
ERI,2019,1.0,0.75,0.6,0.7081459745702906,1.0,0.2,0.75,0.25,0.34509803921568627,1.0,0.6101860034464943
ERI,2020,1.0,0.75,0.6,0.7106911262690376,1.0,0.2,0.75,0.25,,1.0,0.7022205631345189
ERI,2021,1.0,0.75,0.6,0.709841957082711,1.0,0.2,0.75,0.25,,1.0,0.7017959785413556
ERI,2022,1.0,0.75,0.6,0.7228861084511607,1.0,0.2,0.75,0.25,,1.0,0.7083180542255805
ERI,2023,1.0,0.75,0.6,0.7315196837232607,1.0,0.2,0.75,0.25,,1.0,0.7126348418616304
ESP,2013,1.0,1.0,1.0,0.9670651140661009,1.0,0.8,1.0,1.0,0.5647058823529412,1.0,0.8704427491047605
ESP,2014,1.0,1.0,1.0,0.9683893532503383,1.0,0.8,1.0,1.0,0.6229647058823529,1.0,0.8853385147831727
ESP,2015,1.0,1.0,1.0,0.9654896950305084,1.0,0.8,1.0,1.0,0.6453803921568627,1.0,0.8902175217968428
ESP,2016,1.0,1.0,1.0,0.9703792265951141,1.0,0.8,1.0,1.0,0.6140078431372549,1.0,0.8835967674330922
ESP,2017,1.0,1.0,1.0,0.9698989814580968,1.0,0.8,1.0,1.0,0.6140078431372549,1.0,0.883476706148838
ESP,2018,1.0,1.0,1.0,0.9721844926183807,1.0,0.8,1.0,1.0,0.6140078431372549,1.0,0.8840480839389089
ESP,2019,1.0,1.0,1.0,0.975766192209284,1.0,0.8,1.0,1.0,0.6901960784313725,1.0,0.9039905676601641
ESP,2020,1.0,1.0,1.0,0.964209356802249,1.0,0.8,1.0,1.0,0.6901960784313725,1.0,0.9011013588084054
ESP,2021,1.0,1.0,1.0,0.9727988966230819,1.0,0.8,1.0,1.0,0.6812392156862745,1.0,0.9010095280773391
ESP,2022,1.0,1.0,1.0,0.9713437388061584,1.0,1.0,1.0,1.0,0.6741960784313725,1.0,0.9113849543093827
ESP,2023,1.0,1.0,1.0,0.9773981165762757,1.0,1.0,1.0,1.0,0.6946823529411765,1.0,0.9180201173793631
EST,2013,1.0,1.0,0.8,0.916615287724902,1.0,1.0,1.0,0.5,0.32614901960784315,1.0,0.7669410768331864
EST,2014,1.0,1.0,0.8,0.9179161147513513,1.0,1.0,1.0,0.5,0.2980392156862745,1.0,0.7602388326094065
EST,2015,1.0,1.0,0.8,0.9248472018009795,1.0,1.0,1.0,0.5,0.3727372549019608,1.0,0.780646114175735
EST,2016,1.0,1.0,0.8,0.9274648850596202,1.0,1.0,1.0,0.5,0.3727372549019608,1.0,0.7813005349903952
EST,2017,1.0,1.0,0.8,0.9325262696611353,1.0,1.0,1.0,0.5,0.4193411764705882,1.0,0.7942168615329308
EST,2018,1.0,1.0,0.8,0.9342201719199874,1.0,1.0,1.0,1.0,0.4193411764705882,1.0,0.8258903370976438
EST,2019,1.0,1.0,0.8,0.9379968672247476,1.0,1.0,1.0,1.0,0.46592941176470587,1.0,0.8384815697473633
EST,2020,1.0,1.0,0.8,0.9393468007216215,1.0,1.0,1.0,1.0,0.4504,1.0,0.8349367001804053
EST,2021,1.0,1.0,0.8,0.9277917332726088,1.0,1.0,1.0,1.0,0.4038117647058823,1.0,0.8204008744946227
EST,2022,1.0,1.0,0.8,0.9362438736207709,1.0,1.0,1.0,1.0,0.4038117647058823,1.0,0.8225139095816634
EST,2023,1.0,1.0,0.8,0.9425463752960518,1.0,1.0,1.0,1.0,0.4504,1.0,0.8357365938240129
ETH,2013,1.0,0.75,0.8,0.6282339376562613,1.0,0.2,0.25,0.75,0.4358901960784314,1.0,0.6254060334336732
ETH,2014,1.0,0.75,0.8,0.6432846179784946,1.0,0.2,0.25,0.75,0.4358901960784314,1.0,0.6291687035142315
ETH,2015,1.0,0.75,0.8,0.6598080130827148,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.6763152385647964
ETH,2016,1.0,0.75,0.8,0.6730576385611031,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.6796276449343934
ETH,2017,1.0,0.75,0.8,0.6866007490312336,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.683013422551926
ETH,2018,1.0,0.75,0.8,0.6957568770813181,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.6853024545644472
ETH,2019,1.0,0.75,0.8,0.7043171465452562,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.6874425219304316
ETH,2020,1.0,0.75,0.8,0.7120900296216754,1.0,0.2,0.25,0.75,0.6079529411764706,1.0,0.6893857426995365
ETH,2021,1.0,1.0,0.8,0.7079763128524215,1.0,0.6,0.25,0.75,0.6680470588235294,1.0,0.7440058429189877
ETH,2022,1.0,1.0,0.8,0.7282794780869398,1.0,0.6,0.25,0.75,0.6508078431372548,1.0,0.7447718303060487
ETH,2023,1.0,1.0,0.8,0.7350077656348495,1.0,0.6,0.25,0.75,0.6480627450980392,1.0,0.7457676276832221
FIN,2013,1.0,1.0,1.0,0.9518014283704677,1.0,0.8,1.0,1.0,0.6666666666666666,1.0,0.8921170237592835
FIN,2014,1.0,1.0,1.0,0.9529988027672742,1.0,0.8,1.0,1.0,0.6666666666666666,1.0,0.8924163673584853
FIN,2015,1.0,1.0,1.0,0.9566071890414095,1.0,0.8,1.0,1.0,0.6509803921568628,1.0,0.8893968952995681
FIN,2016,1.0,1.0,1.0,0.9575042511701208,1.0,0.8,1.0,1.0,0.6509803921568628,1.0,0.8896211608317459
FIN,2017,1.0,1.0,1.0,0.9593764873693398,1.0,0.8,1.0,1.0,0.6588235294117647,1.0,0.8920500041952761
FIN,2018,1.0,1.0,1.0,0.9605519443423085,1.0,0.8,1.0,1.0,0.6588235294117647,1.0,0.8923438684385183
FIN,2019,1.0,1.0,1.0,0.9631067720931294,1.0,0.8,1.0,1.0,0.7372549019607844,1.0,0.9125904185134784
FIN,2020,1.0,1.0,1.0,0.9631071759807656,1.0,0.8,1.0,1.0,0.7215686274509804,1.0,0.9086689508579364
FIN,2021,1.0,1.0,1.0,0.9623590644432013,1.0,0.8,1.0,1.0,0.7215686274509804,1.0,0.9084819229735455
FIN,2022,1.0,1.0,1.0,0.9573214878253785,1.0,0.8,1.0,1.0,0.7137254901960784,1.0,0.9052617445053642
FIN,2023,1.0,1.0,1.0,0.9617153978424025,1.0,0.8,1.0,1.0,0.7215686274509804,1.0,0.9083210063233458
FJI,2013,1.0,0.75,1.0,0.7944482289796582,0.75,0.2,0.5,0.75,,1.0,0.7690991144898291
FJI,2014,1.0,0.75,1.0,0.8053668145774431,0.75,0.2,0.5,0.75,0.2196078431372549,1.0,0.6281186644286745
FJI,2015,1.0,0.75,1.0,0.8117887364432935,0.75,0.2,0.5,0.75,0.25098039215686274,1.0,0.6375672821500391
FJI,2016,1.0,0.75,1.0,0.813137002781388,0.75,0.2,0.5,0.75,0.25098039215686274,1.0,0.6379043487345627
FJI,2017,1.0,0.75,1.0,0.8190429801143156,0.75,0.2,0.5,0.75,0.25098039215686274,1.0,0.6393808430677945
FJI,2018,1.0,0.75,1.0,0.8165227662820845,0.75,0.2,0.5,0.75,0.3075764705882353,1.0,0.65289980921758
FJI,2019,1.0,0.75,1.0,0.816448647080365,0.75,0.2,0.5,0.75,0.3075764705882353,1.0,0.6528812794171501
FJI,2020,1.0,0.75,1.0,0.8179247589946717,0.75,0.6,0.5,0.75,0.3075764705882353,1.0,0.6782503073957267
FJI,2021,1.0,0.75,1.0,0.7960302269766701,1.0,0.6,0.5,0.75,0.33833725490196076,1.0,0.6960918704696577
FJI,2022,1.0,0.75,1.0,0.8193034985591157,1.0,0.6,0.5,0.75,0.3075764705882353,1.0,0.6942199922868377
FJI,2023,1.0,0.75,1.0,0.8208538494644069,1.0,0.6,0.5,0.75,0.17112156862745098,1.0,0.6604938545229644
FRA,2013,1.0,1.0,1.0,0.9599581163384505,1.0,0.8,1.0,1.0,0.42138039215686274,1.0,0.8328346271238283
FRA,2014,1.0,1.0,1.0,0.9643056541404068,1.0,0.8,1.0,1.0,0.41050980392156866,1.0,0.8312038645154938
FRA,2015,1.0,1.0,1.0,0.961756953477836,1.0,0.8,1.0,1.0,0.41050980392156866,1.0,0.8305666893498511
FRA,2016,1.0,1.0,1.0,0.9643244555082373,1.0,0.8,1.0,1.0,0.41050980392156866,1.0,0.8312085648574514
FRA,2017,1.0,1.0,1.0,0.9646823121248875,1.0,0.8,1.0,1.0,0.6116862745098038,1.0,0.8815921466586729
FRA,2018,1.0,1.0,1.0,0.9662879536962837,1.0,1.0,1.0,1.0,0.6209098039215686,1.0,0.896799439404463
FRA,2019,1.0,1.0,1.0,0.967762704620437,1.0,1.0,1.0,1.0,0.622556862745098,1.0,0.8975798918413838
FRA,2020,1.0,1.0,1.0,0.9635172812605803,1.0,1.0,1.0,1.0,0.6198431372549019,1.0,0.8958401046288705
FRA,2021,1.0,1.0,1.0,0.9657813587627364,1.0,1.0,1.0,1.0,0.6198431372549019,1.0,0.8964061240044096
FRA,2022,1.0,1.0,1.0,0.964782073615347,1.0,1.0,1.0,1.0,0.5845019607843137,1.0,0.8873210085999151
FRA,2023,1.0,1.0,1.0,0.9718645565688964,1.0,1.0,1.0,1.0,0.5926588235294117,1.0,0.891130845024577
FRO,2013,,,,,,,,,,,
FRO,2014,,,,,,,,,,,
FRO,2015,,,,,,,,,,,
FRO,2016,,,,,,,,,,,
FRO,2017,,,,,,,,,,,
FRO,2018,,,,,,,,,,,
FRO,2019,,,,,,,,,,,
FRO,2020,,,,,,,,,,,
FRO,2021,,,,,,,,,,,
FRO,2022,,,,,,,,,,,
FRO,2023,,,,,,,,,,,
FSM,2013,0.4,0.75,0.8,0.7480953087788955,1.0,0.0,0.75,0.75,0.0,0.25,0.4807738271947239
FSM,2014,0.4,0.75,0.8,0.750407735921943,1.0,0.0,0.75,0.75,0.0,0.25,0.48135193398048576
FSM,2015,0.4,0.75,0.8,0.7500985329039467,1.0,0.0,0.75,0.75,0.0,0.25,0.4812746332259867
FSM,2016,0.4,0.75,0.8,0.7536001743350866,1.0,0.0,0.75,0.75,0.0,0.25,0.48215004358377167
FSM,2017,0.4,0.75,0.8,0.7555743211423523,1.0,0.0,0.75,0.75,0.0,0.25,0.48264358028558807
FSM,2018,0.4,0.75,0.8,0.7598642110390094,1.0,0.0,0.75,0.75,0.0,0.25,0.4837160527597524
FSM,2019,0.4,0.75,1.0,0.7653222088179492,1.0,0.0,0.75,0.75,0.0,0.25,0.4975805522044873
FSM,2020,0.4,0.75,1.0,0.7666259617030331,1.0,0.0,0.75,0.75,0.0,0.25,0.4979064904257583
FSM,2021,0.4,0.75,1.0,0.7682517619628051,1.0,0.0,0.75,0.75,0.1120470588235294,0.25,0.5263247051965836
FSM,2022,0.4,0.75,1.0,0.7767058653418379,1.0,0.0,0.75,0.75,0.1120470588235294,0.25,0.5284382310413418
FSM,2023,0.4,0.75,1.0,0.7817342507628314,1.0,0.0,0.75,0.75,0.2240941176470588,0.25,0.5577070921024726
GAB,2013,0.6,0.5,0.2,0.6601351858356289,0.5,0.8,0.25,1.0,0.24767058823529411,0.25,0.48320144351773076
GAB,2014,0.6,0.5,0.2,0.662166823603937,0.5,0.8,0.25,1.0,0.23529411764705882,0.25,0.4806152353127489
GAB,2015,0.6,0.5,0.2,0.6730418307687298,0.5,0.8,0.25,1.0,0.22222745098039215,0.25,0.48006732043728045
GAB,2016,0.6,0.5,0.2,0.6812776733770912,0.5,0.8,0.25,1.0,0.22222745098039215,0.25,0.48212628108937083
GAB,2017,0.6,0.5,0.2,0.6891025945672162,0.5,0.8,0.25,1.0,0.26814117647058827,0.25,0.4955609427594511
GAB,2018,0.6,0.5,0.2,0.6932252223700518,0.5,0.8,0.25,1.0,,0.75,0.6341126111850259
GAB,2019,0.6,0.5,0.2,0.6958008563365797,0.5,0.8,0.25,1.0,0.28094117647058825,0.75,0.531685508201792
GAB,2020,0.6,0.5,0.2,0.6941829558926549,0.5,0.8,0.25,1.0,0.2319843137254902,0.75,0.5190418174045363
GAB,2021,0.6,0.5,0.2,0.6873533852398138,0.5,0.8,0.25,1.0,0.2540705882352941,0.75,0.522855993368777
GAB,2022,1.0,1.0,0.8,0.6997980653336037,0.75,0.8,0.25,1.0,0.24133333333333332,1.0,0.6477828496667342
GAB,2023,1.0,1.0,0.8,0.7045710907878484,1.0,0.8,1.0,1.0,0.384156862745098,1.0,0.7471819883832366
GBR,2013,1.0,1.0,1.0,0.9334502117419877,1.0,0.6,1.0,1.0,0.3523450980392157,1.0,0.7964488274453008
GBR,2014,1.0,1.0,1.0,0.9380584616090842,1.0,0.6,1.0,1.0,0.35474509803921567,1.0,0.7982008899120749
GBR,2015,1.0,1.0,1.0,0.9366665911730596,1.0,0.6,1.0,1.0,0.46094117647058824,1.0,0.8244019419109119
GBR,2016,1.0,1.0,1.0,0.9392376892293216,1.0,0.8,1.0,1.0,0.4640627450980392,1.0,0.8383251085818402
GBR,2017,1.0,1.0,1.0,0.9413334960667555,1.0,0.8,1.0,1.0,0.5019607843137255,1.0,0.8483235700951202
GBR,2018,1.0,1.0,1.0,0.9425748001180446,1.0,0.8,1.0,1.0,0.5043764705882353,1.0,0.84923781767657
GBR,2019,1.0,1.0,1.0,0.9450574847053672,1.0,0.8,1.0,1.0,0.5019607843137255,1.0,0.8492545672547731
GBR,2020,1.0,1.0,1.0,0.9388516135956672,1.0,0.8,1.0,1.0,0.5309176470588235,1.0,0.8549423151636226
